handle,name,url,status
rse,Review of Applied Socio-Economic Research,http://reaser.eu/RePec/rse/,OK
rsm,"Working Papers: Risk and Sustainable Management Group, University of Queensland",http://www.uq.edu.au/rsmg/repec/rsm,OK
rsp,"CIDEI, Sapienza University of Rome",http://www.dipecodir.it/olddipecodir/RePEc/rsp/,OK
rsq,"Metodi e modelli per l'economia, il territorio e la finanza MEMOTEF, Sapienza University of Rome",http://www.memotef.uniroma1.it/RePEc/,OK
rsr,Romanian Statistical Review,http://www.revistadestatistica.ro/RePEc/rsr/,OK
rss,Research Academy of Social Sciences,http://www.rassweb.org/RePEc/rss/,OK
rsw,Publications of Rat fuer Sozial- und WirtschaftsDaten (German Council for Social and Economic Data RatSWD),http://www.diw.de/deutsch/produkte/publikationen/RePEc/rsw/,OK
rtr,Working Paper Department of Economics University Roma Tre,http://host.uniroma3.it/dipartimenti/economia/db/repec/rtr/,OK
rtv,Economics Working Paper CEIS,ftp://160.80.46.20/RePEc/rtv,OK
rua,"Institute of Economics, Russian Academy of Sciences, Moscow, Russia",http://repec.inecon.org/repec/,OK
rug,"Ghent University, Faculty of Economics and Business Administration",http://wps-feb.ugent.be/Repec/,OK
run,"Economics Working Paper Archive at Rutgers University, Newark",http://andromeda.rutgers.edu/~econwp/RePEc/run/,OK
rus,›ÎÂÍÚÓÌÌ˚Â ÍÓÎÎÂÍˆËË ÂÒÛÒÓ‚ ÔÓ Ó·˘ÂÒÚ‚ÂÌÌ˚Ï Ì‡ÛÍ‡Ï,ftp://socionet.ru/REDIF/rus,OK
rut,Rutgers University Working Paper Archive,http://www.sas.rutgers.edu/virtual/snde/RePEc/rut/,OK
rvr,Association Recherche et R√©gulation,http://p.seppecher.free.fr/RePEc/rvr/,OK
rvs,Istituto di Cultura Bancaria Francesco Parrillo,http://www.rivistabancaria.altervista.org/RePEc/rvs/,OK
rye,"Department of Economics, Ryerson University",http://www.economics.ryerson.ca/RePEc/rye/,OK
rza,Economic Research Southern Africa(ERSA),https://econrsa.org/RePEc/rza/,OK
rze,"Quarterly ""e-Finanse"", Wyzsza Szkola Informatyki i Zarzadzania w Rzeszowie (University of Information Technology and Management in Rzeszow)",http://www.econ.e-finanse.com/RePEc/rze/,OK
sad,"Universidad de San Andres, Departamento de Economia",ftp://webacademicos.udesa.edu.ar/pub/RePEc/sad/,OK
sae,SAGE Publications,ftp://ftp.sagepub.com/repec/sae/,OK
sag,Southeast Asian Regional Center for Graduate Study and Research in Agriculture,http://www.searca.org/publications/RePEc/sag/,OK
sak,"Department of Financial Econometrics, Faculty of Economics & Administrative Sciences, University of Sakarya",http://www.finansal.sakarya.edu.tr/sites/finansal/RePEc/sak/,OK
sal,CELPE (Centre of Labour Economics and Economic Policy) Discussion Papers,ftp://input.repec.org/pub/RePEc/ris/sal/,OK
san,St.Andrews Archive of Working Papers in Economics,https://www.st-andrews.ac.uk/~wwwecon/RePEc/san/,OK
sap,"University of Rome La Sapienza, Department of Public Economics and SPES Development Stud ies Research Centre",http://www.dipecodir.it/olddipecodir/RePEc/sap/,OK
saq,"DTE, Sapienza University of Rome",http://www.diss.uniroma1.it/RePEc/saq/,OK
sar,ASEPUC - Revista de Contabilidad - Spanish Accounting Review,http://rcsar.webs.upv.es/RePEc/sar/,Connectoin Refused
sas,"Centre for Empirical Economics and Econometrics, Department of Statistics, ""Sapienza"" University of Rome",http://www.dss.uniroma1.it/RePec/sas,OK
sau,"Hochschule Bonn-Rhein-Sieg, Bonn-Rhein-Sieg University of Applied Sciences",https://bib-sisis.bib.hochschule-bonn-rhein-sieg.de/webOPACClient/RePEc/sau,OK
sav,"Institute of Economic Research, SAS",http://ekonom.sav.sk/RePEc/sav/,OK
say,Faculty of Economics and Administrative Sciences of Sakarya University,http://siyasetekonomiyonetim.org/RePEc/say/,OK
sba,Advocacy Working Papers,http://www.sba.gov/advo/RePEc/sba,OK
sbe,Sociedade Brasileira de Econometria - SBE,http://epge.fgv.br/RePEc/sbe,OK
sbp,"Research Department, State Bank of Pakistan",http://www.sbp.org.pk/repec/sbp/,OK
sbr,Schmalenbach Business Review (sbr),ftp://ftp.lrz.de/transfer/lmubwldonotdelete/sbr/,OK
sbs,Oxford Financial Research Centre Working Paper Series,ftp://ideas.repec.org/pub/RePEc/sbs/,OK
sbu,Centre for International Business Studies at LSBU,ftp://input.repec.org/pub/RePEc/ris/sbu/,OK
sca,National University of Singapore-Department of Economics-SCAPE Policy Research Working Paper,http://www.fas.nus.edu.sg/RePEc/sca/,OK
sce,Society for Computational Economics,ftp://ftpeagle.bc.edu/pub/user/baum/RePEc/sce,OK
sch,"Institue for Social and Economic Change, Bangalore",http://www.isec.ac.in/RePEc/sch/,OK
scm,"Faculty of Economics and Public Administration, ""Stefan cel Mare"" University of Suceava, Romania",http://www.seap.usv.ro/annals/RePEc/scm/,OK
scn,–≠–ª–µ–∫—Ç—Ä–æ–Ω–Ω—ã–µ –∫–æ–ª–ª–µ–∫—Ü–∏–∏ –º–∞—Ç–µ—Ä–∏–∞–ª–æ–≤ –ø–æ —ç–∫–æ–Ω–æ–º–∏—á–µ—Å–∫–∏–º –Ω–∞—É–∫–∞–º –∏–∑ –°–æ—Ü–∏–æ–Ω–µ—Ç–∞,ftp://socionet.ru/REDIF/scn,OK
scp,Institute of Economic Policy Research (IEPR),ftp://repec.oru.se/RePEc/legacy/scp,OK
scs,"Department of Economics, St. Cloud State University, St. Cloud, Minnesota",http://web.stcloudstate.edu/repec/scs/,OK
sda,"Department of Economics, South Dakota State University",http://repec-sda.sdstate.edu/repec/sda/,OK
sdc,Journal of Studies in Dynamics and Change (JSDC),http://jsdc.lokkatha.com/RePEc/sdc/,Connectoin Refused
sdk,"Department of Environmental and Business Economics, University of Southern Denmark",ftp://ftp.repec.sdu.dk/RePEc/sdk/,OK
sdn,"Centre for Border Region Studies, University of Southern Denmark",http://repec.sam.sdu.dk/sdn,OK
sdo,Revista Galega de EconomÌa,http://www.usc.es/econo/RePEc/sdo,OK
sdp,Superintendencia de Pensiones,http://www.spensiones.cl/RePEc/sdp/,OK
sea,South East Asian Central Banks (SEACEN) Research and Training Centre,http://www.seacen.org/publications/RePEc/Sea/,OK
seb,Association of Economic Universities of South and Eastern Europe and the Black Sea Region - ASECU,http://www.asecu.gr/RePEc/seb/,OK
sec,CASE-Center for Social and Economic Research,http://aries.case.com.pl/RePEc/sec/,OK
sed,"Institute for Sustainable Economic Development, Department of Economics and Social Sciences",ftp://ftp.boku.ac.at/pub/repecftpg/repecftp/RePEc/sed/,OK
see,UCL School of Slavonic and East European Studies (UCL SSEES),http://econpoint.com/webmaster-ssees/see/,OK
sef,CSEF-Centre for Studies in Economics and Finance Working Papers,http://www.csef.it/sef/,OK
seg,JOURNAL OF SMART ECONOMIC GROWTH,http://jseg.ro/RePEc/seg/,OK
seh,Sociedad EspaÒola de Historia Agraria,http://repositori.uji.es/seh,OK
sei,University of Li?e (Belgium),ftp://input.repec.org/pub/RePEc/ris/sei,OK
sej,Southern Economic Association,http://www.people.vcu.edu/~lrazzolini/RePEc/sej/,OK
sek,International Institute of Social and Economic Sciences,http://iises.net/RePec/sek/,OK
sen,Intersentia,http://repec.intersentia.be/RePEc/sen/,OK
sep,"Dipartimento di Scienze Economiche e Statistiche, Universit‡ degli Studi di Salerno",http://www.dises.unisa.it/RePEc/sep/,OK
ses,Swiss Journal of Economics and Statistics (SJES),http://www.sjes.ch/repec/ses/,OK
sfi,Science & Finance (CFM) archive,ftp://repec.oru.se/RePEc/legacy/sfi,OK
sfr,"Departamento de AdministraciÛn, Universidad AutÛnoma Metropolitana Unidad Azcapotzalco",http://estocastica.azc.uam.mx/RePEc/sfr/,Page Not Found
sfu,SFU Department of Economics Papers Archive,http://www.sfu.ca/econ-research/RePEc/sfu/,OK
sgc,"Research unit Sustainability and Global Change, Hamburg University",http://www.uni-hamburg.de/Wiss/FB/15/Sustainability/RePEC/,OK
sgh,"Szko≈Ça G≈Ç√≥wna Handlowa w Warszawie, Kolegium Analiz Ekonomicznych",http://rocznikikae.sgh.waw.pl/RePEc/sgh/,OK
sgm,"Faculty of Management, University of Warsaw",http://repec.wz.uw.edu.pl/RePEc/sgm/,OK
sgo,"Research Institute for Market Economy, Sogang University",ftp://163.239.156.99/,OK
sgv,"Global Journal of Strategies, Governance & Applied Economics",http://www.review-gjsg.com/RePEc/sgv/,OK
sha,"School of Business Administration, American University of Sharjah",http://sbawps.aus.edu/RePEc/sha,OK
shc,"Spiru Haret University, Faculty of Accounting and Financial Management Constanta",http://www.jare-sh.com/RePEc/shc/,OK
she,"John F. Welch College of Business, Sacred Heart University",http://repec.sacredheart.edu/she/,Page Not Found
shf,"Department of Economics, The University of Sheffield",http://emits.group.shef.ac.uk/economics/repec/shf/,OK
shg,"Center for Risk Research, Faculty of Economics, Shiga University",http://www.biwako.shiga-u.ac.jp/risk/RePEc/shg/,OK
shn,"School of Economics, Shandong University[Name of the research unit]",http://econ.sdu.edu.cn/RePEc/shn,Page Not Found
shr,"Departement d'Economie, √âcole de gestion, Universit√© de Sherbrooke",http://gredi.recherche.usherbrooke.ca/repec/shr/,OK
shs,"Sam Houston State University, Department of Economics and International Business",http://www.shsu.edu/cwr008/RePEc,OK
shz,SHAZAM Archive,http://www.econometrics.com/shz,OK
sid,Institute for Studies in Industrial Development (ISID),http://58.68.105.146/RePEc/sid/,Connectoin Refused
sie,"Discussion Papers in Economics of the University of Siegen,",http://www.wiwi.uni-siegen.de/vwl/repec/sie/,OK
sin,"Institute of Economics, Academia Sinica, Taipei, Taiwan",http://proj3.sinica.edu.tw/~econ/RePEc/sin/,OK
sip,Stanford Institute for Economic Policy Research,http://www-siepr.stanford.edu/RePEc/sip/,OK
sis,Centre for Strategic and International Studies (CSIS) Jakarta,http://www.csis.or.id/RePEc/sis,Page Not Found
sit,"SIET, Societ‡ Italiana di Economia dei Trasporti e della Logistica",http://www.sietitalia.org/RePEc/sit/,OK
siu,"School of Economics, Singapore Management University",http://info.smu.edu.sg/RePEc/siu/,Connectoin Refused
sja,Societatea de Stiinte Juridice si Administrative (Society of Juridical and Administrative Sciences),http://www.businesslawconference.ro/revista/RePEc/sja,OK
sko,"St Kliment Ohridski University of Sofia, Faculty of Economics and Business Administration",http://www.feb.uni-sofia.bg/sko,OK
sla,WoPEc Project,http://alpha.uwb.edu.pl/ep/RePEc/sla,OK
slp,ISLA Working Papers Archive,ftp://ftp.unibocconi.it/pub/RePEc/slp/,OK
sls,Centre for the Study of Living Standards,http://www.csls.ca/RePEc/sls/,OK
slt,"Instituto de Estudios Laborales y del Desarrollo EconÛmico (IELDE) - Facultad de Ciencias EconÛmicas, JurÌdicas y Sociales - Universidad Nacional de Salta",ftp://www.economicas.unsa.edu.ar/RePEc/slt/,OK
slu,"Department of Economics, Saint Louis University",http://www.slu-econ-wp.com/RePEc/slu/,Connectoin Refused
sme,The Centre for Small and Medium Sized Enterprises Research Paper Series,http://www.wbs.ac.uk/RePEc/sme/,Page Not Found
smo,"Scientia Moralitas, Research Institute",http://rais.education/RePEc/smo/,OK
smt,"Department of Economics, Smith College",https://www.smith.edu/econ/workingpaper/smt/,
smu,Economics Working Paper Archive at SMU,ftp://ftp1.economics.smu.edu/RePEc/smu,OK
smx,Sobre M√©xico. Temas en Econom√≠a,http://www.sobremexico.mx/RePEc/smx/,
snb,Swiss National Bank,https://www.snb.ch/selector/repec/,OK
snd,The South Asian Network for Development and Environmental Economics,http://www.sandeeonline.org/RePEc/snd/,OK
snh,"Universidad Michoacana de San Nicol√°s de Hidalgo, Facultad de Contadur√≠a y Ciencias Administrativas",ftp://148.216.29.48/ricca/RePEc/snh/,OK
snu,Economics Working Paper Archive at Seoul National University,ftp://ftp.repec.org/RePEc/snu/,OK
snv,"Technology Management, Economics, and Policy Program (TEMEP); Seoul National University",ftp://147.46.237.98/snv/,OK
soa,"Department of Economics, SOAS, University of London, UK",https://www.soas.ac.uk/economics/repec/soa/,OK
soc,Socio-Economics Working Paper Archive at Socius,http://pascal.iseg.utl.pt/~socius/RePEc/soc,OK
sol,ULB -- Universite Libre de Bruxelles -- Centre Emile Bernheim,http://repecarchives.ulb.ac.be/sol/,OK
sos,Sosyoekonomi,http://www.sosyoekonomijournal.org/Repec/sos/,OK
sot,Institute for the Study of Transport within the European Economic Integration,http://www.istiee.org/te/RePEc/sot/,OK
soz,"Socioeconomic Institute, University of Zurich",http://www.econ.uzh.ch/static/RePEc/soz/,OK
spa,FEAECON Project,http://www.repec.eae.fea.usp.br/spa,OK
spd,SPOUDAI Journal of Economics and Business,http://spoudai.unipi.gr/RePEc/spd,OK
spe,North American Association of Sports Economists,http://web.holycross.edu/RePEc/spe/,OK
sph,"Journal of Economic Development, Environment and People",http://jedep.spiruharet.ro/RePEc/sph/,OK
spi,Scientific Publishing Institute,http://www.scipg.com/working/RePEc/spi/,OK
spo,Sciences Po,http://spire.sciencespo.fr/dissemination/repec/spo/,OK
spp,Journal of Business Management and Applied Economics,http://www.scientificpapers.org/RePEc/spp/,OK
sps,"Graduate School of Management, St. Petersburg State University",http://cmn-dspace.spbu.ru/repec/sps/,OK
spt,SCIENPRESS Ltd,http://www.scienpress.com/RePEc/spt/,OK
srb,SAE - Serbian Association of Economists,http://ses.org.rs/RePEc/srb/,
srk,European Systemic Risk Board,http://www.ecb.europa.eu/pub/rdf/RePEc/srk/,OK
sro,Sociological Research Online,http://www.socresonline.org.uk/RePEc/sro,OK
srs,ASERS Publishing,http://www.asers.eu/RePEc/srs/,OK
srt,"SEEDS, Sustainability Environmental Economics and Dynamics Studies",http://www.sustainability-seeds.org/papers/RePec/srt/,OK
sru,"SPRU - Science and Technology Policy Research, University of",ftp://ftp.sussex.ac.uk/pub/Units/RePEc/sru,OK
ssa,"Economics Working Papers, Books and Chapters Archive at LEM",http://www.lem.sssup.it/WPLem/RePEc/ssa,OK
ssb,Paper Archive at Statistics Norway,http://www.ssb.no/a/english/publikasjoner/RePEc/ssb,OK
sse,"Scuola Superiore Sant'Anna of Pisa, Istituto di Management",http://www.idm.sssup.it/wp/RePEc/sse,OK
ssf,"Scuola Superiore Sant'Anna of Pisa, Laboratory MeS",http://www.meslab.sssup.it/wp/RePEc/ssf,OK
ssi,VsI Entrepreneurship and Sustainability Center,http://jssidoi.org/RePEc/ssi/,
ssm,Scientific Society of Management from Romania,http://www.kadamar.ro/RePEc/ssm/,Page Not Found
ssp,"The Scientific Society for the Promotion and Advancement of Social Sciences Akroasis, Socioeconomica Scientific Journal for Theory and Practice of Socioeconomic Development",http://socioeconomica.info/RePEc/ssp,Page Not Found
sss,"Environment and Development Economics Discussion papers, School of Geography and Sustainable Development",http://arts.st-andrews.ac.uk/RePEc/sss/,OK
sst,"Dipartimento di Studi Sociali, Economici, Attuariali e Demografici",http://w3.uniroma1.it/sead_wp/RePEc/sst/,Connectoin Refused
stc,Statistics Canada,http://www.statcan.gc.ca/secure/repec/stc/,OK
ste,"New York University, Leonard N. Stern School of Business, Department of Economics",http://web-static.stern.nyu.edu/eco/wkpapers/RePEc/ste/,OK
stg,"Institut fuer Statistik und √ñkonometrie, Wirtschaftswissenschaftliche Fakult√§t, Georg-August-Universitaet G√∂ttingen",http://replication.uni-goettingen.de/RePEc/stg/,OK
sti,SCEME Working Papers,http://www.sceme.org.uk/RePEc/,Connectoin Refused
stl,Stirling Working Papers Archive,http://www.econ.stir.ac.uk/RePEc/stl/,OK
stn,"School of Social Sciences, University of Southampton",http://repec.soton.ac.uk/socsci/stn/,OK
sto,REVESCO Revista de Estudios Cooperativos,http://www.ucm.es/info/revesco/RePEc/sto/,OK
stp,STEP Report series,ftp://ideas.repec.org/pub/RePEc/stp/,OK
str,"Department of Economics, University of Strathclyde Business School",http://www.sbs.strath.ac.uk/RePEc/str/,OK
stt,"Department of Economics and Law, University of Stuttgart",http://www.ivr.uni-stuttgart.de/mikro/RePEc/stt/,Page Not Found
stz,"Chair of Systems Design, ETH Zurich",ftp://web.sg.ethz.ch/RePEc/stz,Connectoin Refused
sua,"Epsilon Open Archive, Swedish University of Agricultural Sciences (SLU)",http://epsilon.slu.se/RePEc/sua/,
suf,"Department of Economics, Suffolk University",http://192.138.214.118/RePEc/suf/,Connectoin Refused
sur,"School of Economics, University of Surrey",https://repec.som.surrey.ac.uk/RePEc/sur/,Connectoin Refused
sus,Economics Working Paper Archive at the University of Sussex,ftp://ftp.sussex.ac.uk/pub/Units/RePEc/sus/,OK
sve,MISE - Ministero dello Sviluppo Economico,http://workingpaper.mise.gov.it/repec/sve/,OK
svi,Rosenberg & Sellier Editori in Torino srl,http://www.rosenbergesellier.it/RePEc/svi/,Page Not Found
svk,"Research Department, National Bank of Slovakia",http://www.nbs.sk/_img/Documents/_Publikacie/RePEc/svk/index.html,OK
svo,Southern Voice,http://southernvoice.org/RePEc/svo,OK
svs,Superintendencia de Valores y Seguros,http://www.svs.cl/RePEc/svs/,OK
swe,"School of Economics, The University of New South Wales",http://research.economics.unsw.edu.au/RePEc/swe/,OK
syb,"University of Sydney Business School, Discipline of Business Analytics",http://repec.econ.usyd.edu.au/RePEc/syb/,OK
syd,"University of Sydney, School of Economics",http://econ-wpseries.com/RePEc/syd/,OK
sym,University of Milan-Bicocca,http://webdepot.gsi.unimib.it/symphonya/RePEc/,OK
syn,"Applied Research Division, Synergiz",http://www.synergiz.fr/pub/RePEc/syn/,OK
sza,"Department of Economics, University of Stellenbosch",https://www.ekon.sun.ac.za/RePEc/sza/,OK
szg,"Studienzentrum Gerzensee, Schweizerische Nationalbank / Study Center",http://www.szgerzensee.ch/fileadmin/repec/szg/,OK
tac,CATT - UPPA - UniversitÈ de Pau et des Pays de l'Adour,ftp://webulon.univ-pau.fr/catt/RePEc/,OK
taf,Taylor and Francis Journals,ftp://ftpeagle.bc.edu/pub/user/baum/RePEc/taf,OK
tas,"University of Tasmania, Tasmanian School of Business and Economics",http://www.utas.edu.au/library/repec/tas/index.html,OK
tax,"Directorate General Taxation and Customs Union, European Commission",https://ec.europa.eu/assets/taxud/taxation_customs/RePEc/tax,OK
tbs,"International School of Economics at TSU, Tbilisi, Republic of Georgia",http://www.iset.ge/RePEc/tbs/,OK
tcb,"Research and Monetary Policy Department, Central Bank of the Republic of Turkey",http://www3.tcmb.gov.tr/research/RePEc/tcb/,OK
tcd,"Department of Economics, Trinity College Dublin",http://www.tcd.ie/Economics/TEP/RePEc/tcd/,OK
tch,"Department of Economics, Chemnitz University of Technology",https://www.tu-chemnitz.de/wirtschaft/vwl1/RePEc/tch/,OK
tcr,Tokyo Center for Economic Research,http://tcer.or.jp/RePEc/tcr/,OK
tcu,"Department of Economics, Texas Christian University",http://www.econ.tcu.edu/RePEc/tcu/,
tdt,"Faculty of Economics, Tibiscus University in Timisoara",http://fse.tibiscus.ro/RePEc/tdt/,OK
tea,"Rural Economy and Development Programme,Teagasc",http://www.teagasc.ie/rural-economy/RePEc/tea/,Page Not Found
ted,TED University,http://www.tedu.edu.tr/RePEc/ted/,OK
teg,Nonpartisan Education Review,http://www.richardphelps.net/RePEc/teg/,OK
tei,"Eastern Macedonia and Thrace Institute of Technology (EMATTECH), Kavala, Greece",http://ijbesar.teiemt.gr/RePEc/tei/,OK
tek,"Turkish Economic Association,",http://www.tek.org.tr/RePEc/tek/,OK
tem,"Department of Economics, Temple University",http://www.cla.temple.edu/RePEc/tem/,OK
ten,"Department of Economics, University of Tennessee",http://web.utk.edu/~jhollad3/RePEc/ten/,OK
tep,Tepp Working Paper,http://tepp-repec.eu/RePEc/files/,OK
ter,"Department of Communication, University of Teramo",http://wp.comunite.it/RePEc/ter/,OK
tex,"Department of Economics, The University of Texas at Austin",http://ftp.utexas.edu/econ/RePEc/tex/,OK
the,Theoretical Economics,https://econtheory.org/repec/the/,OK
thk,Institute for New Economic Thinking,https://www.ineteconomics.org/uploads/papers/RePEc/thk/,OK
tho,"University of Rijeka, Faculty of tourism and hospitality management",ftp://hotel.fthm.hr/RePEc/tho/,OK
tig,"Faculty of Economical Science, Dimitrie Cantemir University",http://udcantemir.ro/indexed/RePEc/tig/,Connectoin Refused
tik,"Centre for Technology, Innovation and Culture (TIK), University of Oslo",http://www.sv.uio.no/tik/RePEc/tik/,OK
tin,Tinbergen Institute,http://repec.tinbergen.nl/tin/,OK
tir,"University of Amsterdam, Rijksuniversiteit Groningen, Maastricht University",http://www.tierweb.nl/RePEc/tir/,
tiu,Tilburg University,http://repec.uvt.nl/tiu/,OK
tkk,Aboa Centre for Economics,http://www.ace-economics.fi/RePEc/tkk/,OK
tkp,ToKnowPress,http://www.toknowpress.net/RePEc/tkp,OK
tky,CIRJE Discussion Papers,http://www.cirje.e.u-tokyo.ac.jp/RePEc/tky,OK
tmu,"Department of Computer Science and Economical Sciences, Titu Maiorescu University",http://megabyte.utm.ro/RePEc/tmu/,
tob,"Department of Economics, TOBB University of Economics and Technology",http://ikt.web.etu.edu.tr/RePEc/tob/,Connectoin Refused
toh,Tohoku University Library,http://www.library.tohoku.ac.jp/RePEc/toh/,OK
tor,"University of Toronto, Department of Economics",https://www.economics.utoronto.ca/public/workingPapersRDF/,OK
tou,"Region et Developpement, LEAD, Universite du Sud - Toulon Var",http://region-developpement.univ-tln.fr/RePEc/tou,OK
tov,DSI - Dipartimento di Studi sull'Impresa,http://www.economia.uniroma2.it/dsi/repec,OK
tow,"Department of Economics, Towson University",http://webapps.towson.edu/cbe/economics/workingpapers/RePEc/tow/,OK
tpe,Journal of Transport Economics and Policy,ftp://ftpeagle.bc.edu/pub/user/baum/RePEc/tpe,OK
tpr,MIT Press,ftp://ftp-mitpress.mit.edu/Anonymous/outgoing/RePEc/tpr/,OK
tra,Transaction Publishers,ftp://ftpeagle.bc.edu/pub/user/baum/RePEc/tra,OK
trb,"School of Economics, La Trobe University",http://www.latrobe.edu.au/economics/repec/trb,OK
trc,Times Research Consultant (TRC),http://timesresearchconsultant.com/RePEc/trc/,OK
trd,Toroudshomal Research-Industrial Company,http://oajre.ir/RePEc/trd/,OK
tre,Deams,http://www.deams.units.it/RePEc/tre/,Page Not Found
trf,SFB/TR 15 Governance and the Efficiency of Economic Systems,https://epub.ub.uni-muenchen.de/RePEc/trf,OK
tri,"Department of Economics, Trinity College",http://internet2.trincoll.edu/RePEc/tri/,OK
trn,"Department of Economics and Management, University of Trento",http://web.economia.unitn.it/RePEc/trn/,OK
trp,Tripal Publishing House,http://www.ojs.tripaledu.com/RePEc/trp/,OK
trr,"Department of Economics, University of Trier",http://www.repec.uni-trier.de/RePEc/trr/,OK
trt,Department of Computer and Management Sciences,http://web.economia.unitn.it/RePEc/trt/,OK
tsa,"College of Business, University of Texas at San Antonio",http://business.utsa.edu/RepEc/tsa,OK
tse,Toulouse School of Economics (TSE),https://data.tse-fr.eu/RePEc/tse/,OK
tsj,Stata Journal,ftp://ftpeagle.bc.edu/pub/user/baum/RePEc/tsj,OK
tsu,"Economics, Graduate School of Humanities and Social Sciences, University of Tsukuba",http://www.econ.tsukuba.ac.jp/RePEc/tsu/,OK
tsy,The Treasury (Australia),http://repec.treasury.gov.au/RePEc/tsy/,OK
tth,TUT Ragnar Nurkse School of Innovation and Governance,http://hum.ttu.ee/RePEc/tth/,OK
ttp,"International Tax Program, Institute for International Business, Joseph L. Rotman School of Management, University of Toronto",http://www-2.rotman.utoronto.ca/RePEc/ttp,OK
ttu,Tallinn University of Technology,http://repec.ttu.ee/RePEc/ttu/,OK
tua,National Technical University of Athens,http://users.ntua.gr/jea/tua/,Page Not Found
tuc,"Economic Working Paper Archive of the Department of Economics, Technical University Clausthal, Germany",http://www.wiwi.tu-clausthal.de/fileadmin/Volkswirtschaftslehre/RePEc/tuc,OK
tuf,"Discussion Papers Series, Department of Economics, Tufts University",http://ase.tufts.edu/economics/papers/RePEc/tuf,OK
tuk,Department of integrated management,http://www.qip-journal.eu/RePEc/tuk/,OK
tul,"Department of Economics, Tulane University",http://econ.tulane.edu/RePEc/tul/,OK
tum,"Entrepreneurial Finance Working Papers at the Munich University of Technology, Germany",http://www.ef.wi.tum.de/RePEc/tum,Page Not Found
tur,"Department of Economics and Statistics (Dipartimento di Scienze Economico-Sociali e Matematico-Statistiche), University of Torino, Italy",http://www.biblioecon.unito.it/biblioservizi/RePEc/tur/,OK
tut,Economics Working Paper at Center for Research in Economics and Management (CREM -UMR CNRS 6211),https://crem-doc.univ-rennes1.fr/wp/Repec/tut/,OK
tuz,"University of Tuzla, Faculty of Economics, Tuzla",http://ef.untz.ba/RePEc/tuz/,OK
twi,"Thurgauer Wirtschaftsinstitut, Universitaet Konstanz",http://www.twi-kreuzlingen.ch/RePEc/twi/,OK
txa,"Department of Economics, University of Texas at Arlington",http://economics.uta.edu/RePEc/txa/,OK
txm,"Department of Economics, Texas A&M University",http://respec.tamu.edu/txm,OK
uab,Economia Aplicada Working Papers at UAB,http://www.ecap.uab.es/RePEc/uab,OK
uac,"Facultad de AdministraciÛn. School of management. Universidad de Los Andes. Bogot·, Colombia",https://administracion.uniandes.edu.co/RePEc/uac,OK
uae,"Instituto Universitario de An·lisis EconÛmico y Social, Universidad de Alcal·",http://www3.uah.es/iaes/RePEc/uae/,OK
uai,Escuela de Gobierno de la Universidad Adolfo Ib·Òez,http://www.uai.cl/RePEc/uai/,OK
uam,"Departamento de An·lisis EconÛmico (TeorÌa e Historia EconÛmica), Universidad AutÛnoma de Madrid, Spain.",http://www.uam.es/departamentos/economicas/analecon/especifica/RePEc/uam/,OK
ubc,"Vancouver School of Economics, University of British Columbia",https://montoya.econ.ubc.ca/RePEc/ubc/,OK
ube,"University of Bern, Department of Economics",http://www.vwl.unibe.ch/wp-content/uploads/papers/repec/ube/,OK
ubi,DEA Working Paper Archive at UIB,http://www.uib.cat/depart/deaweb/deawp/RePEc/ubi/,OK
ubs,"University of Brescia, Department of Economics",ftp://ideas.repec.org/pub/RePEc/ubs/,OK
ucb,"University of California, Berkeley",ftp://ftpeagle.bc.edu/pub/user/baum/RePEc/ucb,OK
ucc,"Universidad Cristobal Colon, Depto. de Investigacion y Posgrado",http://repec.ver.ucc.mx/RePEc/ucc/,OK
ucd,"Geary Institute, University College Dublin",http://www.ucd.ie/geary/static/publications/repec/,OK
uce,UNICEF (United Nations Children's Fund),ftp://usaaftp001.unicef.org/RePEc/uce/,Connectoin Refused
ucf,UNICEF Innocenti Research Centre (UNICEF IRC),https://www.unicef-irc.org/RePEc/ucf/,OK
ucg,"Department of Economic and Social History, Utrecht University",http://www.cgeh.nl/RePEc/ucg/,OK
ucm,Universidad Complutense de Madrid,http://america.sim.ucm.es/repec/ucm/,OK
ucn,"School of Economics, University College Dublin",http://www.ucd.ie/economics/research/RePEc/ucn,OK
ucp,University of Chicago Press,ftp://ucp-jrnls-cpt6.uchicago.edu/,OK
ucr,"Department of Economics, University of California at Riverside",http://economics.ucr.edu/repec/ucr/,OK
uct,"University of Connecticut, Department of Economics",http://web2.uconn.edu/economics/working/RePEc/uct/,OK
ucv,"Escuela de Negocios y EconomÌa, Pontificia Universidad CatÛlica de ValparaÌso",http://ene.pucv.cl/RePEc/ucv,OK
ucw,Inter-Agency Research Cooperation Project: Understanding Children's Work and its Impact,http://www.ucw-project.org/RePEc/ucw/,OK
ucy,University of Cyprus Department of Economics,http://papers.econ.ucy.ac.cy/RePEc/ucy,OK
udb,"Department of Economics, University of Washington",http://www.econ.washington.edu/RePEc/udb/,Page Not Found
udc,"Department of Economics, University of Chile",ftp://docentes.econ.uchile.cl/,OK
ude,"Department of Economics, Universidad de la Republica - Uruguay",http://www.decon.edu.uy/RePEc/ude/,OK
udf,"Department of Economics, University of Ferrara, Italy",http://out.economia.unife.it/uploads/RePEc/udf/,OK
